partition,Image1,Image2,LPIPS_Image1_to_average,LPIPS_Image2_to_average,SwappedForLPIPSOrdering
train,image_03932.jpg,image_02187.jpg,0.23666399717330933,0.562889039516449,False
train,image_03832.jpg,image_02749.jpg,0.2415165901184082,0.40792757272720337,False
train,image_05859.jpg,image_07938.jpg,0.29045721888542175,0.368751585483551,True
train,image_06436.jpg,image_00922.jpg,0.3808444142341614,0.43404996395111084,False
train,image_02296.jpg,image_05889.jpg,0.31991246342658997,0.35279327630996704,True
train,image_01265.jpg,image_08153.jpg,0.3133782148361206,0.426935076713562,True
train,image_00592.jpg,image_00551.jpg,0.29860416054725647,0.35585638880729675,False
train,image_07181.jpg,image_06674.jpg,0.17687566578388214,0.5015004873275757,False
train,image_05901.jpg,image_06352.jpg,0.2044185996055603,0.3524339199066162,False
train,image_08061.jpg,image_06643.jpg,0.4110560119152069,0.43285632133483887,True
train,image_03239.jpg,image_00860.jpg,0.351079523563385,0.4377793073654175,True
train,image_05753.jpg,image_03717.jpg,0.20443105697631836,0.48670536279678345,False
train,image_06370.jpg,image_02297.jpg,0.3285573124885559,0.3314814567565918,False
train,image_05248.jpg,image_06747.jpg,0.2360983043909073,0.45180821418762207,True
train,image_05381.jpg,image_00333.jpg,0.30138301849365234,0.4057057499885559,True
train,image_03461.jpg,image_04515.jpg,0.35538250207901,0.4046838879585266,False
train,image_03725.jpg,image_07030.jpg,0.262835830450058,0.48147302865982056,True
train,image_08168.jpg,image_07212.jpg,0.258777379989624,0.5128979086875916,False
train,image_00544.jpg,image_03423.jpg,0.35574692487716675,0.4148305356502533,True
train,image_04762.jpg,image_00878.jpg,0.3658091127872467,0.38487252593040466,False
train,image_04096.jpg,image_07037.jpg,0.31535035371780396,0.40177974104881287,False
train,image_08092.jpg,image_02234.jpg,0.28811514377593994,0.4362040162086487,True
train,image_02461.jpg,image_06564.jpg,0.37132543325424194,0.45740967988967896,True
train,image_00787.jpg,image_00314.jpg,0.31277036666870117,0.36207854747772217,False
train,image_05265.jpg,image_07198.jpg,0.31964409351348877,0.43736428022384644,True
train,image_07310.jpg,image_02375.jpg,0.2540974020957947,0.4554497003555298,True
train,image_04700.jpg,image_03655.jpg,0.3425772488117218,0.3694918751716614,False
train,image_07546.jpg,image_00234.jpg,0.2791508436203003,0.4038260877132416,True
train,image_02810.jpg,image_07245.jpg,0.20939598977565765,0.5031601190567017,False
train,image_04886.jpg,image_00254.jpg,0.31461742520332336,0.4303686320781708,True
train,image_01620.jpg,image_07291.jpg,0.26460251212120056,0.4476263225078583,False
train,image_00664.jpg,image_03939.jpg,0.3391074538230896,0.3987409770488739,False
train,image_07882.jpg,image_01749.jpg,0.26141688227653503,0.3516857326030731,False
train,image_02966.jpg,image_01711.jpg,0.29178327322006226,0.41256076097488403,True
train,image_06327.jpg,image_03624.jpg,0.32923609018325806,0.3693147301673889,False
train,image_01554.jpg,image_07076.jpg,0.37325531244277954,0.40947026014328003,False
train,image_06900.jpg,image_05609.jpg,0.28938016295433044,0.33421921730041504,False
train,image_03096.jpg,image_06696.jpg,0.36730074882507324,0.44113707542419434,True
train,image_00052.jpg,image_01932.jpg,0.23169806599617004,0.4429565668106079,False
train,image_02738.jpg,image_03736.jpg,0.3274443447589874,0.4295860528945923,False
train,image_05550.jpg,image_05926.jpg,0.28871268033981323,0.46401309967041016,False
train,image_02834.jpg,image_06504.jpg,0.3123170733451843,0.4643746316432953,True
train,image_05968.jpg,image_05007.jpg,0.36549532413482666,0.3914603590965271,False
train,image_07319.jpg,image_03789.jpg,0.2703830599784851,0.5275756120681763,True
train,image_03070.jpg,image_02792.jpg,0.2619844377040863,0.3852148652076721,False
train,image_01687.jpg,image_05436.jpg,0.382722407579422,0.38850638270378113,False
train,image_00989.jpg,image_07239.jpg,0.20909829437732697,0.48117780685424805,True
train,image_04591.jpg,image_06602.jpg,0.28248363733291626,0.4905880093574524,False
train,image_01728.jpg,image_00926.jpg,0.2895551323890686,0.4106442928314209,True
train,image_03499.jpg,image_07429.jpg,0.3253089189529419,0.37283629179000854,True
train,image_03947.jpg,image_04683.jpg,0.22429077327251434,0.5800808072090149,False
train,image_08049.jpg,image_03489.jpg,0.3569718301296234,0.380281001329422,True
train,image_05697.jpg,image_06125.jpg,0.26681673526763916,0.36136484146118164,True
train,image_01405.jpg,image_04768.jpg,0.3429061770439148,0.40665942430496216,True
train,image_03159.jpg,image_07954.jpg,0.3922487199306488,0.4730246067047119,False
train,image_04482.jpg,image_08104.jpg,0.29796087741851807,0.5286336541175842,False
train,image_04936.jpg,image_04226.jpg,0.2717738747596741,0.5923103094100952,True
train,image_06189.jpg,image_00586.jpg,0.272157222032547,0.5257434248924255,True
train,image_03999.jpg,image_00624.jpg,0.3494797348976135,0.4882280230522156,True
train,image_07491.jpg,image_01485.jpg,0.3152512013912201,0.4491977095603943,False
train,image_01741.jpg,image_02575.jpg,0.291078120470047,0.4407040476799011,True
train,image_08062.jpg,image_01220.jpg,0.21070589125156403,0.5034604072570801,False
train,image_01633.jpg,image_06821.jpg,0.34659796953201294,0.45535868406295776,False
train,image_03407.jpg,image_04681.jpg,0.3911188840866089,0.39940449595451355,True
train,image_06076.jpg,image_05445.jpg,0.30071693658828735,0.4072093367576599,False
train,image_05047.jpg,image_04213.jpg,0.3894577622413635,0.3895176649093628,False
train,image_00928.jpg,image_01624.jpg,0.2985793948173523,0.3721514940261841,True
train,image_04739.jpg,image_04949.jpg,0.2159235030412674,0.6279714107513428,True
train,image_04249.jpg,image_01285.jpg,0.25528082251548767,0.4832777678966522,True
train,image_03391.jpg,image_05671.jpg,0.30954068899154663,0.3815550208091736,True
train,image_00504.jpg,image_05197.jpg,0.3444586992263794,0.4773639142513275,False
train,image_07562.jpg,image_07138.jpg,0.28000763058662415,0.4379092752933502,False
train,image_01546.jpg,image_01884.jpg,0.2978624701499939,0.5807597637176514,True
train,image_05052.jpg,image_04743.jpg,0.2966843843460083,0.4132155776023865,False
train,image_03714.jpg,image_06954.jpg,0.4368031620979309,0.47223949432373047,False
train,image_01540.jpg,image_02062.jpg,0.38911908864974976,0.3921365737915039,False
train,image_07319.jpg,image_05143.jpg,0.3538421392440796,0.4890017807483673,False
train,image_00391.jpg,image_01076.jpg,0.3520887792110443,0.48239341378211975,True
train,image_07412.jpg,image_04633.jpg,0.19797301292419434,0.5016040802001953,True
train,image_05904.jpg,image_06802.jpg,0.37226688861846924,0.5780298709869385,True
train,image_07284.jpg,image_04329.jpg,0.267461359500885,0.6020061373710632,True
train,image_07491.jpg,image_06651.jpg,0.21192783117294312,0.609969437122345,True
train,image_00086.jpg,image_00817.jpg,0.3317548334598541,0.4257813096046448,False
train,image_04534.jpg,image_00830.jpg,0.280635267496109,0.45293721556663513,True
train,image_04510.jpg,image_00876.jpg,0.2836057245731354,0.4602195918560028,True
train,image_04316.jpg,image_05133.jpg,0.3205951750278473,0.37608033418655396,True
train,image_05786.jpg,image_02933.jpg,0.3525446057319641,0.4138358235359192,False
train,image_06918.jpg,image_07104.jpg,0.3580089807510376,0.3698449730873108,True
train,image_01233.jpg,image_05995.jpg,0.3106800615787506,0.4253016412258148,False
train,image_00900.jpg,image_05690.jpg,0.30853891372680664,0.46484822034835815,False
train,image_04960.jpg,image_01887.jpg,0.3468150496482849,0.46271276473999023,True
train,image_05110.jpg,image_03458.jpg,0.35954052209854126,0.3595467507839203,True
train,image_00419.jpg,image_01233.jpg,0.28315988183021545,0.35936376452445984,False
train,image_02624.jpg,image_03768.jpg,0.3074735403060913,0.328330934047699,True
train,image_03020.jpg,image_07627.jpg,0.2010299563407898,0.4538347125053406,True
train,image_05356.jpg,image_07119.jpg,0.23734860122203827,0.3274577856063843,False
train,image_07871.jpg,image_04466.jpg,0.3179774880409241,0.45287197828292847,False
train,image_07407.jpg,image_06392.jpg,0.3586457371711731,0.4450637698173523,True
train,image_07048.jpg,image_00837.jpg,0.3434246778488159,0.37696316838264465,True
train,image_04416.jpg,image_07144.jpg,0.22975322604179382,0.5450085401535034,True
train,image_05499.jpg,image_03324.jpg,0.30777859687805176,0.4759256839752197,True
train,image_01501.jpg,image_01443.jpg,0.2409205436706543,0.6514606475830078,False
train,image_02486.jpg,image_04289.jpg,0.3426364064216614,0.3739788830280304,False
train,image_01212.jpg,image_05134.jpg,0.20169509947299957,0.5611296892166138,False
train,image_06571.jpg,image_06959.jpg,0.23494046926498413,0.4557168483734131,True
train,image_01970.jpg,image_03389.jpg,0.2911262810230255,0.38959580659866333,True
train,image_05599.jpg,image_01960.jpg,0.30417558550834656,0.37731215357780457,False
train,image_02428.jpg,image_03214.jpg,0.28969499468803406,0.5562924742698669,True
train,image_05866.jpg,image_07521.jpg,0.32306376099586487,0.3906148672103882,True
train,image_00930.jpg,image_04651.jpg,0.3083144724369049,0.40946489572525024,True
train,image_01373.jpg,image_02472.jpg,0.35946330428123474,0.45627695322036743,False
train,image_05716.jpg,image_02855.jpg,0.35805758833885193,0.39105337858200073,False
train,image_01021.jpg,image_00977.jpg,0.29029327630996704,0.2919570505619049,True
train,image_06255.jpg,image_07794.jpg,0.3368768095970154,0.4245036542415619,True
train,image_00736.jpg,image_01450.jpg,0.37719830870628357,0.41144606471061707,False
train,image_03115.jpg,image_01164.jpg,0.3674878478050232,0.4088325500488281,True
train,image_00631.jpg,image_01614.jpg,0.3609354496002197,0.3681897521018982,True
train,image_04513.jpg,image_00476.jpg,0.27380743622779846,0.549056351184845,True
train,image_05409.jpg,image_04650.jpg,0.26985618472099304,0.44439414143562317,False
train,image_04423.jpg,image_04432.jpg,0.35049474239349365,0.3530031740665436,True
train,image_04427.jpg,image_07481.jpg,0.36786264181137085,0.4438669681549072,False
train,image_03988.jpg,image_08027.jpg,0.24810007214546204,0.41023674607276917,False
train,image_07402.jpg,image_06364.jpg,0.39159196615219116,0.4056354761123657,False
train,image_04208.jpg,image_06187.jpg,0.3049904704093933,0.3552364408969879,False
train,image_05355.jpg,image_05525.jpg,0.2517024278640747,0.31835058331489563,False
train,image_06025.jpg,image_07228.jpg,0.278796911239624,0.49918150901794434,False
train,image_02027.jpg,image_04732.jpg,0.3548314571380615,0.3659219741821289,False
train,image_06200.jpg,image_00124.jpg,0.31144264340400696,0.3823551833629608,False
train,image_01060.jpg,image_06649.jpg,0.37852242588996887,0.4298069179058075,True
train,image_01859.jpg,image_04920.jpg,0.22135722637176514,0.53699791431427,False
train,image_02626.jpg,image_03075.jpg,0.3110574781894684,0.3823825716972351,False
train,image_00155.jpg,image_02934.jpg,0.22953516244888306,0.4498687982559204,True
train,image_02559.jpg,image_01218.jpg,0.2653084397315979,0.4117394685745239,False
train,image_06860.jpg,image_03685.jpg,0.407783567905426,0.43934956192970276,False
train,image_06169.jpg,image_07705.jpg,0.35378748178482056,0.43955713510513306,False
train,image_03168.jpg,image_01184.jpg,0.2469480037689209,0.4381704330444336,True
train,image_00378.jpg,image_00889.jpg,0.33707886934280396,0.3745124936103821,False
train,image_08185.jpg,image_07672.jpg,0.31759706139564514,0.35864531993865967,True
train,image_05549.jpg,image_04876.jpg,0.20828655362129211,0.5663211345672607,True
train,image_07552.jpg,image_02036.jpg,0.489241361618042,0.4892735779285431,True
train,image_05649.jpg,image_00139.jpg,0.4007340371608734,0.4245867133140564,True
train,image_06976.jpg,image_00651.jpg,0.2910575270652771,0.4194921851158142,True
train,image_00083.jpg,image_02736.jpg,0.21138237416744232,0.4239726662635803,True
train,image_07738.jpg,image_08054.jpg,0.3507482707500458,0.5050226449966431,False
train,image_05179.jpg,image_07704.jpg,0.24752502143383026,0.5000118017196655,True
train,image_07773.jpg,image_02332.jpg,0.44150274991989136,0.4911101460456848,False
train,image_01344.jpg,image_03612.jpg,0.28243136405944824,0.41222435235977173,False
train,image_00737.jpg,image_06097.jpg,0.3326464295387268,0.5312644839286804,True
train,image_05925.jpg,image_00320.jpg,0.3628943860530853,0.40509340167045593,False
train,image_00283.jpg,image_06839.jpg,0.2349797785282135,0.5643199682235718,False
train,image_02606.jpg,image_06655.jpg,0.2966575622558594,0.3726889491081238,True
train,image_02922.jpg,image_01109.jpg,0.2975000739097595,0.38894954323768616,True
train,image_05730.jpg,image_01190.jpg,0.3205374777317047,0.4546898901462555,True
train,image_07878.jpg,image_01200.jpg,0.23818986117839813,0.5793564915657043,False
train,image_02487.jpg,image_00424.jpg,0.30755823850631714,0.45456239581108093,True
train,image_04811.jpg,image_02922.jpg,0.359916090965271,0.3613166809082031,False
train,image_04447.jpg,image_02584.jpg,0.3219676911830902,0.49879273772239685,False
train,image_07752.jpg,image_05134.jpg,0.1930219829082489,0.5555787086486816,True
train,image_00675.jpg,image_04347.jpg,0.42513689398765564,0.4914105534553528,False
train,image_01706.jpg,image_06983.jpg,0.3097509741783142,0.3646887540817261,False
train,image_00237.jpg,image_02629.jpg,0.3463042974472046,0.3737652599811554,True
train,image_00313.jpg,image_04276.jpg,0.3122692108154297,0.4658496379852295,False
train,image_01138.jpg,image_03671.jpg,0.2888866066932678,0.49658676981925964,True
train,image_00301.jpg,image_01460.jpg,0.3202441334724426,0.4165734648704529,True
train,image_06093.jpg,image_00855.jpg,0.40069568157196045,0.42066702246665955,True
train,image_05351.jpg,image_03180.jpg,0.3950204849243164,0.420285165309906,True
train,image_00831.jpg,image_02861.jpg,0.28537338972091675,0.4316231310367584,True
train,image_07913.jpg,image_04152.jpg,0.3266449570655823,0.3726317584514618,True
train,image_07169.jpg,image_04793.jpg,0.3727744519710541,0.3773883879184723,False
train,image_02684.jpg,image_03282.jpg,0.3523881137371063,0.4152675271034241,False
train,image_01369.jpg,image_08133.jpg,0.3198153078556061,0.3878605365753174,False
train,image_05187.jpg,image_04127.jpg,0.3778860569000244,0.3818229138851166,True
train,image_00311.jpg,image_05692.jpg,0.3084912598133087,0.3827863037586212,False
train,image_00462.jpg,image_06111.jpg,0.22432516515254974,0.5403923392295837,False
train,image_04851.jpg,image_05382.jpg,0.3353228271007538,0.37399405241012573,True
train,image_05831.jpg,image_04473.jpg,0.3013155460357666,0.3800223171710968,False
train,image_00061.jpg,image_00760.jpg,0.28922438621520996,0.48742055892944336,False
train,image_02519.jpg,image_05307.jpg,0.2768639922142029,0.39531823992729187,False
train,image_07860.jpg,image_03814.jpg,0.27396872639656067,0.4698910415172577,True
train,image_07284.jpg,image_03667.jpg,0.26252061128616333,0.5483677983283997,True
train,image_02012.jpg,image_04196.jpg,0.24482139945030212,0.5443249940872192,True
train,image_03104.jpg,image_07597.jpg,0.27490177750587463,0.5665816068649292,False
train,image_06323.jpg,image_07690.jpg,0.22082474827766418,0.4459277391433716,False
train,image_08052.jpg,image_05613.jpg,0.25419116020202637,0.37607571482658386,True
train,image_02013.jpg,image_08006.jpg,0.3182479739189148,0.33720308542251587,False
train,image_00721.jpg,image_00529.jpg,0.3537772297859192,0.40699777007102966,False
train,image_06507.jpg,image_04336.jpg,0.3511115610599518,0.47111767530441284,True
train,image_06175.jpg,image_01944.jpg,0.3228304982185364,0.4028725326061249,False
train,image_02873.jpg,image_02128.jpg,0.1992751955986023,0.5635331869125366,True
train,image_02599.jpg,image_00806.jpg,0.2752990126609802,0.4623378813266754,True
train,image_01544.jpg,image_04754.jpg,0.24705523252487183,0.5779926776885986,False
train,image_03954.jpg,image_07572.jpg,0.2843090891838074,0.43104273080825806,False
train,image_05602.jpg,image_06115.jpg,0.24503549933433533,0.5137266516685486,False
train,image_01604.jpg,image_01085.jpg,0.36461547017097473,0.4796457290649414,True
train,image_02062.jpg,image_05511.jpg,0.28745973110198975,0.589146077632904,True
train,image_03905.jpg,image_06491.jpg,0.44041723012924194,0.44506174325942993,False
train,image_04559.jpg,image_00473.jpg,0.25959232449531555,0.41454246640205383,False
train,image_07153.jpg,image_05913.jpg,0.3262569308280945,0.4855501651763916,False
train,image_06302.jpg,image_06174.jpg,0.3109402060508728,0.3720552325248718,False
train,image_05538.jpg,image_00916.jpg,0.2441665679216385,0.49498850107192993,False
train,image_07151.jpg,image_06807.jpg,0.2949729561805725,0.4905672073364258,False
train,image_03281.jpg,image_05140.jpg,0.2596942186355591,0.5753646492958069,True
train,image_00181.jpg,image_07722.jpg,0.2988264560699463,0.3987676203250885,False
train,image_07764.jpg,image_06697.jpg,0.24897685647010803,0.5128173828125,False
train,image_04286.jpg,image_00480.jpg,0.2559696435928345,0.486844927072525,False
train,image_00993.jpg,image_04612.jpg,0.3135475218296051,0.42352861166000366,False
train,image_06320.jpg,image_08179.jpg,0.32440444827079773,0.41914239525794983,True
train,image_03751.jpg,image_06112.jpg,0.22788599133491516,0.4745255708694458,True
train,image_02048.jpg,image_01378.jpg,0.2687002420425415,0.4217190742492676,False
train,image_02256.jpg,image_07485.jpg,0.38576292991638184,0.4702358841896057,True
train,image_01505.jpg,image_00886.jpg,0.37459421157836914,0.542290449142456,False
train,image_07285.jpg,image_01439.jpg,0.2991694509983063,0.37838587164878845,False
train,image_00817.jpg,image_07488.jpg,0.3834078013896942,0.3863508701324463,True
train,image_06306.jpg,image_01072.jpg,0.29932495951652527,0.32090824842453003,False
train,image_02978.jpg,image_04221.jpg,0.2853175103664398,0.39060914516448975,False
train,image_05213.jpg,image_01453.jpg,0.30336183309555054,0.5038760900497437,True
train,image_06832.jpg,image_07689.jpg,0.246809720993042,0.5035620927810669,False
train,image_02721.jpg,image_02381.jpg,0.3758769631385803,0.4088538885116577,False
train,image_07821.jpg,image_04776.jpg,0.3165836036205292,0.36666834354400635,False
train,image_03472.jpg,image_00432.jpg,0.2733367681503296,0.3851209282875061,False
train,image_02296.jpg,image_07064.jpg,0.4063924252986908,0.4095693528652191,False
train,image_04999.jpg,image_00109.jpg,0.3175547122955322,0.3881133794784546,True
train,image_02224.jpg,image_04367.jpg,0.38890644907951355,0.41492533683776855,True
train,image_00957.jpg,image_07234.jpg,0.23059700429439545,0.3759520947933197,True
train,image_06906.jpg,image_06734.jpg,0.2882755398750305,0.3213942050933838,False
train,image_00124.jpg,image_01564.jpg,0.297238826751709,0.3524017632007599,False
train,image_06618.jpg,image_00799.jpg,0.3016327917575836,0.42940011620521545,False
train,image_04452.jpg,image_03763.jpg,0.27795252203941345,0.5606762766838074,True
train,image_03131.jpg,image_04670.jpg,0.31530845165252686,0.49650853872299194,False
train,image_00187.jpg,image_07430.jpg,0.3381195068359375,0.36439621448516846,True
train,image_05957.jpg,image_01194.jpg,0.3947131633758545,0.5434240102767944,True
train,image_08075.jpg,image_01906.jpg,0.29183557629585266,0.44495469331741333,False
train,image_00038.jpg,image_06227.jpg,0.289304256439209,0.3839438557624817,False
train,image_04213.jpg,image_06146.jpg,0.2205045521259308,0.45957592129707336,False
train,image_01782.jpg,image_08027.jpg,0.30881330370903015,0.47367188334465027,False
train,image_04123.jpg,image_07738.jpg,0.3195490837097168,0.41248756647109985,False
train,image_05018.jpg,image_01892.jpg,0.2778979539871216,0.486179381608963,True
train,image_03520.jpg,image_00530.jpg,0.23212793469429016,0.5482050180435181,True
train,image_05551.jpg,image_04852.jpg,0.2286834716796875,0.5058503150939941,True
train,image_04055.jpg,image_01120.jpg,0.36943525075912476,0.45671218633651733,True
train,image_04094.jpg,image_00863.jpg,0.2879628539085388,0.5093212127685547,False
train,image_00434.jpg,image_01238.jpg,0.2846139073371887,0.3665350675582886,False
train,image_00719.jpg,image_01102.jpg,0.35278522968292236,0.45309364795684814,True
train,image_01088.jpg,image_03748.jpg,0.29414722323417664,0.38078930974006653,True
train,image_02448.jpg,image_05679.jpg,0.2724105715751648,0.5549432635307312,False
train,image_05887.jpg,image_04350.jpg,0.32370927929878235,0.4758865237236023,False
train,image_06279.jpg,image_02089.jpg,0.21084892749786377,0.521362841129303,False
train,image_06860.jpg,image_02647.jpg,0.33825233578681946,0.3867783546447754,True
train,image_04007.jpg,image_02948.jpg,0.2558067739009857,0.4508066177368164,True
train,image_00228.jpg,image_07187.jpg,0.340243935585022,0.426908940076828,False
train,image_01980.jpg,image_03611.jpg,0.3176715672016144,0.34430524706840515,False
train,image_06952.jpg,image_04876.jpg,0.202853724360466,0.6489231586456299,False
train,image_01764.jpg,image_08141.jpg,0.3510432541370392,0.4390086531639099,True
train,image_03378.jpg,image_05740.jpg,0.3295367658138275,0.3548550009727478,True
train,image_07613.jpg,image_01272.jpg,0.29772117733955383,0.428061306476593,True
train,image_03470.jpg,image_06215.jpg,0.258246511220932,0.33316364884376526,True
train,image_05227.jpg,image_00112.jpg,0.2924484312534332,0.39053529500961304,True
train,image_07623.jpg,image_02089.jpg,0.1635625809431076,0.5503185987472534,False
train,image_02429.jpg,image_05859.jpg,0.3669010102748871,0.4180750250816345,False
train,image_06052.jpg,image_01749.jpg,0.28313928842544556,0.40802159905433655,False
train,image_03750.jpg,image_01831.jpg,0.260670006275177,0.3886350095272064,True
train,image_03056.jpg,image_00975.jpg,0.36109715700149536,0.3685406446456909,False
train,image_05416.jpg,image_00479.jpg,0.21906360983848572,0.5592397451400757,True
train,image_02415.jpg,image_03390.jpg,0.30065327882766724,0.46941977739334106,False
train,image_03327.jpg,image_07643.jpg,0.21991169452667236,0.4246865212917328,True
train,image_08163.jpg,image_02695.jpg,0.3001217246055603,0.4102727174758911,True
train,image_04342.jpg,image_01277.jpg,0.2739296555519104,0.4570069909095764,True
train,image_00906.jpg,image_03681.jpg,0.34213972091674805,0.35067352652549744,False
train,image_04656.jpg,image_03345.jpg,0.2968532145023346,0.3340795934200287,False
train,image_07875.jpg,image_07395.jpg,0.3105500340461731,0.34867623448371887,False
train,image_04295.jpg,image_06653.jpg,0.19566404819488525,0.4396709203720093,True
train,image_02554.jpg,image_01381.jpg,0.27334678173065186,0.4315231442451477,True
train,image_00050.jpg,image_00491.jpg,0.1883849948644638,0.6766045093536377,False
train,image_04151.jpg,image_01217.jpg,0.22239497303962708,0.43544602394104004,True
train,image_03535.jpg,image_08138.jpg,0.225752592086792,0.46099287271499634,False
train,image_07115.jpg,image_01582.jpg,0.38489630818367004,0.43025821447372437,True
train,image_03295.jpg,image_03039.jpg,0.3535761833190918,0.395889014005661,False
train,image_03854.jpg,image_08087.jpg,0.29650068283081055,0.36726486682891846,False
train,image_04155.jpg,image_02975.jpg,0.3859267830848694,0.44426462054252625,True
train,image_04130.jpg,image_06741.jpg,0.3024997413158417,0.3359728753566742,True
train,image_07189.jpg,image_03903.jpg,0.3283005356788635,0.46324536204338074,True
train,image_03479.jpg,image_02534.jpg,0.3520098924636841,0.4169367551803589,False
train,image_06009.jpg,image_01662.jpg,0.33519211411476135,0.3681282103061676,True
train,image_04706.jpg,image_07259.jpg,0.281549870967865,0.46004772186279297,False
train,image_06984.jpg,image_04956.jpg,0.2981202006340027,0.4619941711425781,False
train,image_05429.jpg,image_04580.jpg,0.28896546363830566,0.45799127221107483,False
train,image_06797.jpg,image_01741.jpg,0.3363569974899292,0.39610445499420166,True
train,image_08112.jpg,image_01252.jpg,0.25490033626556396,0.566737174987793,False
train,image_07565.jpg,image_08120.jpg,0.3377492129802704,0.4166180193424225,False
train,image_01337.jpg,image_02563.jpg,0.33256062865257263,0.4229543209075928,True
train,image_00949.jpg,image_04646.jpg,0.2857050895690918,0.3855346739292145,True
train,image_00727.jpg,image_06757.jpg,0.3526051342487335,0.4147554934024811,True
train,image_02038.jpg,image_02487.jpg,0.37759292125701904,0.3824261724948883,True
train,image_04104.jpg,image_07498.jpg,0.3223210871219635,0.4023593068122864,False
train,image_07288.jpg,image_07039.jpg,0.29123547673225403,0.337855726480484,True
train,image_04935.jpg,image_06123.jpg,0.26047343015670776,0.43064963817596436,True
train,image_04800.jpg,image_05914.jpg,0.299127995967865,0.46322542428970337,False
train,image_06671.jpg,image_07265.jpg,0.25890424847602844,0.2876291573047638,True
train,image_03881.jpg,image_04385.jpg,0.24799875915050507,0.4819584786891937,True
train,image_03710.jpg,image_02943.jpg,0.3259490728378296,0.3284280300140381,True
train,image_06313.jpg,image_05068.jpg,0.2923555374145508,0.380136638879776,False
train,image_02794.jpg,image_00166.jpg,0.3643278479576111,0.4229695796966553,False
train,image_04551.jpg,image_00582.jpg,0.3163262605667114,0.4813174605369568,False
train,image_06758.jpg,image_07202.jpg,0.22877712547779083,0.4979937970638275,True
train,image_02055.jpg,image_00126.jpg,0.26823949813842773,0.3760305643081665,False
train,image_03804.jpg,image_03209.jpg,0.28672873973846436,0.45188048481941223,True
